;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
3092;masculino;comercio;panaderia;francisco antonio zea;3;5.0;5000000;microempresarial;2018-09-03
3093;femenino;comercio;tienda;cabecera san antonio ;2;80.0;6000000;microempresarial;2018-01-03
3094;femenino;industria;fotografia;popular;2;1.0;7000000;microempresarial;2017-02-13
3095;femenino;industria;fabrica de;enciso;1;8.0;5000000;microempresarial;2016-05-18
3096;femenino;industria;fabrica de;robledo;3;7.0;2000000;microempresarial;2018-05-07
3097;femenino;industria;fabrica de;calasanz;3;12.0;5000000;microempresarial;2016-10-26
3098;femenino;industria;fabrica de;playon de los ;2;2.0;7800000;microempresarial;2018-09-10
3099;masculino;servicio;peluqueria;el astillero;2;80.0;5000000;microempresarial;2018-04-17
3100;masculino;comercio;fabrica de;san javier no.1;3;13.0;7812000;microempresarial;2018-01-26
3101;masculino;comercio;almacen de ropa en;san javier no.1;1;13.0;7800000;microempresarial;2018-07-24
3102;masculino;comercio;variedades;villa hermosa;2;8.0;2000000;microempresarial;2017-03-22
3103;femenino;comercio;papeleria;enciso;2;8.0;6000000;microempresarial;2019-04-10
3104;masculino;industria;fabrica de;popular;2;1.0;1000000;microempresarial;2018-03-07
3105;femenino;comercio;variedades;santo domingo savio ;2;1.0;6000000;microempresarial;2018-02-13
3106;masculino;agropecuaria;sembrados;la milagrosa;2;9.0;6890000;microempresarial;2016-09-06
3107;femenino;comercio;variedades;la milagrosa;3;9.0;1000000;microempresarial;2018-04-24
3108;femenino;comercio;comidas rapidas;belen;3;16.0;4000000;microempresarial;2016-10-10
3109;masculino;industria;fabrica de muebles;manrique oriental;2;3.0;7000000;microempresarial;2018-09-24
3110;femenino;comercio;almacen de ropa en;centro admtivo;3;10.0;7370000;microempresarial;2017-10-31
3111;masculino;comercio;legumbreria;loreto;3;9.0;4500000;microempresarial;2018-04-25
3112;masculino;comercio;licorera;20 de julio;1;13.0;6890000;microempresarial;2016-11-30
3113;femenino;industria;fabrica de;13 de noviembre;2;8.0;3000000;microempresarial;2018-08-29
3114;femenino;comercio;legumbreria;doce de octubre no.1;1;6.0;4500000;microempresarial;2019-05-17
3115;masculino;servicio;fabrica de;trinidad;3;15.0;7800000;microempresarial;2018-07-11
3116;femenino;comercio;comidas rapidas;manrique central no. 1;2;4.0;6000000;microempresarial;2017-08-10
3117;femenino;comercio;tienda;cabecera san cristobal;2;60.0;7000000;microempresarial;2017-05-02
3118;masculino;comercio;deposito de;santo domingo savio ;1;1.0;6000000;microempresarial;2018-02-13
3119;femenino;comercio;almacen de ropa en;llanaditas;2;8.0;6000000;microempresarial;2018-01-31
3120;masculino;comercio;fabrica de calzado;robledo;2;7.0;5000000;microempresarial;2018-02-08
3121;femenino;comercio;variedades;san javier no.2;1;13.0;3000000;microempresarial;2017-04-05
3122;femenino;comercio;variedades;popular;1;1.0;6800000;microempresarial;2017-01-25
3123;masculino;industria;fabrica de;calasanz;2;12.0;6890000;juridica y cap.semilla;2016-09-23
3124;masculino;comercio;mensajeria;castilla;3;5.0;7300000;microempresarial;2017-05-08
3125;femenino;comercio;peluqueria;campo valdes no. 1;3;4.0;7800000;microempresarial;2018-02-02
3126;femenino;comercio;variedades;robledo;2;7.0;7800000;microempresarial;2018-06-27
3127;femenino;comercio;comidas rapidas;buenos aires;2;9.0;7000000;microempresarial;2017-11-08
3128;masculino;industria;fabrica de;el triunfo;1;6.0;7300000;microempresarial;2017-02-23
3129;femenino;servicio;peluqueria;buenos aires;1;9.0;7377000;microempresarial;2017-12-12
3130;femenino;comercio;comidas rapidas;pablo vi;2;2.0;7377000;microempresarial;2017-07-18
3131;femenino;comercio;almacen de ropa en;belen;2;16.0;5000000;microempresarial;2019-03-13
3132;femenino;industria;fabrica de;robledo;2;7.0;7300000;microempresarial;2017-08-31
3133;femenino;comercio;tienda de helados;san javier no.1;3;13.0;7000000;microempresarial;2017-07-06
3134;femenino;servicio;taller de mecanica;campo valdes no. 1;3;4.0;6890000;microempresarial;2016-12-29
3135;femenino;industria;fabrica de;san javier no.1;2;13.0;7300000;microempresarial;2017-11-07
3136;masculino;comercio;fabrica de alimentos;la floresta;2;12.0;4000000;microempresarial;2016-08-02
3137;masculino;comercio;variedades;robledo;3;7.0;7800000;microempresarial;2018-06-15
3138;masculino;agropecuaria;sembrados;cabecera san antonio ;2;80.0;5000000;agropecuaria;2018-07-24
3139;masculino;comercio;variedades;san benito;1;10.0;800000;microempresarial;2018-10-11
3140;masculino;servicio;gimnasio;villa del socorro;2;2.0;7377000;microempresarial;2017-08-25
3142;femenino;comercio;variedades;san pablo;1;1.0;6890000;microempresarial;2016-12-07
3143;femenino;industria;fabrica de;buenos aires;3;9.0;7500000;microempresarial;2018-07-05
3144;femenino;comercio;tienda;cabecera san cristobal;3;4.0;4000000;microempresarial;2017-09-29
3146;femenino;comercio;comidas rapidas;parque norte;2;4.0;8000000;microempresarial;2016-11-24
3147;femenino;industria;fabrica de helados;belen;3;16.0;5000000;microempresarial;2016-02-15
3148;femenino;comercio;charcuteria;villa hermosa;3;8.0;1500000;microempresarial;2016-05-11
3149;masculino;comercio;variedades;centro admtivo;2;10.0;1200000;microempresarial;2017-04-17
3150;femenino;comercio;productos de belleza;castilla;2;5.0;5000000;microempresarial;2017-08-18
3151;femenino;servicio;charcuteria;versalles no. 2;1;3.0;7377000;microempresarial;2017-05-22
3152;femenino;comercio;papeleria;la milagrosa;2;9.0;7800000;microempresarial;2018-10-29
3153;femenino;comercio;fabrica de;olaya herrera;2;7.0;7800000;microempresarial;2018-07-25
3154;femenino;comercio;tienda;boyaca;3;5.0;5800000;microempresarial;2018-05-11
3155;femenino;comercio;almacen de ropa en;manrique central no. 1;3;4.0;7000000;microempresarial;2017-11-07
3156;femenino;comercio;almacen de ropa en;la floresta;1;12.0;2500000;microempresarial;2019-01-25
3157;masculino;comercio;fabrica de;santo domingo savio ;1;1.0;7800000;microempresarial;2018-02-16
3158;femenino;comercio;tienda de helados;cabecera san cristobal;1;60.0;1500000;microempresarial;2017-08-14
3159;femenino;comercio;variedades;guayabal;3;15.0;3000000;microempresarial;2017-09-29
3160;masculino;comercio;variedades;playon de los ;2;2.0;7300000;microempresarial;2017-06-14
3161;femenino;comercio;variedades;san pablo;1;1.0;7300000;microempresarial;2017-09-27
3162;femenino;comercio;variedades;robledo;1;7.0;4000000;microempresarial;2018-10-18
3163;femenino;comercio;miscelanea;guayabal;3;15.0;7000000;microempresarial;2017-02-03
3164;femenino;servicio;barberia;belen;2;16.0;2000000;microempresarial;2018-02-20
3165;femenino;comercio;comidas rapidas;san javier no.1;3;13.0;7800000;microempresarial;2018-02-01
3166;femenino;comercio;tienda;granizal;2;1.0;6000000;microempresarial;2018-04-12
3167;femenino;industria;fabrica de;la milagrosa;2;9.0;2500000;microempresarial;2016-02-15
3168;masculino;comercio;tienda;la milagrosa;2;9.0;8200000;microempresarial;2019-05-07
3169;femenino;comercio;fabrica de helados;la cruz;1;3.0;4000000;microempresarial;2019-05-30
3170;femenino;industria;cafeteria;santa monica;3;12.0;7800000;microempresarial;2018-02-23
3171;femenino;industria;fabrica de;doce de octubre no.1;2;6.0;6800000;microempresarial;2016-11-16
3172;femenino;industria;fabrica de calzado;barrio caicedo;2;9.0;4000000;microempresarial;2016-04-26
3173;masculino;servicio;mantenimiento en;pedregal;3;6.0;6000000;microempresarial;2018-08-08
3174;masculino;comercio;almacen de ropa en;robledo;2;7.0;4000000;juridica y cap.semilla;2017-09-12
3175;femenino;comercio;tienda naturista;villa hermosa;3;8.0;7370000;microempresarial;2017-01-17
3176;masculino;comercio;variedades;castilla;3;5.0;3000000;microempresarial;2017-10-02
3177;femenino;comercio;fabrica de;campo valdes no. 1;3;4.0;7800000;microempresarial;2019-05-03
3178;masculino;servicio;comidas rapidas;san javier no.1;1;13.0;7377000;microempresarial;2017-08-23
3179;femenino;comercio;almacen de ropa en;belencito;2;13.0;6000000;microempresarial;2018-10-11
3180;femenino;industria;fabrica de;loreto;1;9.0;5000000;microempresarial;2017-05-04
3181;masculino;industria;fabrica de;castilla;3;5.0;3000000;microempresarial;2017-12-19
3182;femenino;industria;fabrica de;cabecera san cristobal;2;60.0;4500000;microempresarial;2017-09-21
3183;femenino;comercio;fabrica de calzado;20 de julio;1;13.0;6000000;microempresarial;2017-03-09
3184;femenino;comercio;fabrica de;castilla;3;5.0;7000000;microempresarial;2017-09-26
3185;femenino;comercio;miscelanea;san javier no.1;1;13.0;7000000;microempresarial;2018-07-10
3186;masculino;comercio;joyeria;robledo;2;7.0;7800000;microempresarial;2018-05-08
3187;masculino;agropecuaria;variedades;juan xxiii la quiebra;1;13.0;1000000;microempresarial;2018-10-24
3188;femenino;servicio;tienda;enciso;2;8.0;4000000;microempresarial;2018-06-01
3189;femenino;servicio;panaderia;buenos aires;3;9.0;7377000;microempresarial;2017-04-27
3190;masculino;agropecuaria;sembrados;santa elena central;2;90.0;7500000;agropecuaria;2019-06-26
3191;femenino;servicio;carniceria;13 de noviembre;1;8.0;7370000;microempresarial;2017-10-06
3192;masculino;comercio;almacen de ropa en;centro admtivo;3;10.0;1000000;microempresarial;2016-11-25
3193;masculino;comercio;variedades;granizal;2;1.0;1000000;microempresarial;2018-02-21
3194;masculino;comercio;distribuidora de;20 de julio;2;13.0;6000000;microempresarial;2018-08-16
3195;femenino;comercio;papeleria;san javier no.1;3;13.0;7000000;microempresarial;2018-05-24
3196;masculino;comercio;granero;manrique central no. 1;1;4.0;7000000;microempresarial;2018-02-13
3197;femenino;comercio;variedades;campo valdes no. 1;3;4.0;7300000;microempresarial;2017-11-29
3198;masculino;industria;fabrica de;guayabal;3;15.0;5000000;microempresarial;2017-04-18
3199;femenino;industria;fabrica de;enciso;1;8.0;6000000;microempresarial;2017-06-30
3200;femenino;comercio;restaurante;la colina;2;15.0;7000000;microempresarial;2017-08-24
3201;femenino;servicio;barberia;manrique central no. 1;3;4.0;7300000;microempresarial;2017-11-09
3202;masculino;industria;fabrica de;calasanz;1;12.0;1500000;microempresarial;2018-05-22
3203;femenino;comercio;almacen de ropa en;moravia;2;4.0;4000000;microempresarial;2018-02-26
3204;masculino;comercio;fabrica de;aranjuez;3;4.0;7000000;microempresarial;2018-02-07
3205;masculino;comercio;billares;santander;3;6.0;6890000;microempresarial;2016-04-26
3206;femenino;comercio;comidas rapidas;manrique central no. 1;2;4.0;3000000;microempresarial;2018-06-06
3207;masculino;industria;variedades;san diego;2;10.0;7370000;microempresarial;2017-08-29
3208;masculino;comercio;comidas rapidas;robledo;3;7.0;7000000;microempresarial;2017-04-27
3209;masculino;comercio;distribuidora de;santo domingo savio ;2;1.0;7000000;microempresarial;2017-07-19
3210;femenino;comercio;comidas rapidas;los mangos;2;8.0;2500000;microempresarial;2018-01-17
3211;masculino;servicio;recreativo educativo;belencito;2;13.0;7800000;microempresarial;2018-02-19
3212;masculino;comercio;almacen de ropa en;manrique central no. 1;3;4.0;8200000;microempresarial;2019-01-18
3213;femenino;comercio;comidas rapidas;picachito;1;6.0;2000000;microempresarial;2017-03-02
3214;masculino;servicio;fumigacion;alfonso lopez;3;5.0;3000000;microempresarial;2018-03-14
3216;femenino;comercio;tienda;granizal;1;1.0;7377000;microempresarial;2017-10-26
3217;femenino;comercio;tienda;la milagrosa;2;9.0;2500000;microempresarial;2018-03-07
3218;femenino;comercio;tienda;santa cruz;2;2.0;7300000;microempresarial;2017-09-28
3220;femenino;industria;fabrica de;robledo;2;7.0;4000000;microempresarial;2018-04-19
3221;femenino;industria;fabrica de;cabecera san antonio ;3;80.0;7000000;microempresarial;2017-09-27
3222;femenino;industria;fabrica de;francisco antonio zea;2;2.0;6000000;microempresarial;2017-09-04
3223;femenino;comercio;miscelanea;olaya herrera;1;7.0;7000000;microempresarial;2018-10-03
3224;femenino;industria;fabrica de;cabecera san antonio ;2;80.0;6000000;microempresarial;2016-06-13
3225;masculino;comercio;restaurante;manrique central no. 2;3;3.0;6000000;microempresarial;2018-06-21
3226;masculino;comercio;tienda;boyaca;1;5.0;7300000;microempresarial;2017-01-20
3228;femenino;comercio;fabrica de;andalucia;2;2.0;8281160;microempresarial;2019-04-29
3229;femenino;servicio;peluqueria;la milagrosa;2;9.0;3500000;microempresarial;2018-04-04
3230;masculino;industria;montallantas;la milagrosa;3;9.0;6800000;microempresarial;2017-10-05
3231;masculino;comercio;almacen de ropa en;pedregal;3;6.0;3000000;microempresarial;2016-11-29
3232;femenino;comercio;fabrica de productos;loreto;3;9.0;7800000;microempresarial;2018-03-07
3233;masculino;servicio;recreativo educativo;san javier no.1;1;13.0;62000000;microempresarial;2016-12-07
3234;femenino;servicio;peluqueria;loreto;2;9.0;7377000;microempresarial;2017-11-16
3235;femenino;servicio;mantenimiento en;centro admtivo;3;10.0;6000000;microempresarial;2018-05-21
3236;femenino;servicio;mantenimiento en;jesus nazareno;1;10.0;4890000;microempresarial;2017-01-30
3237;masculino;industria;fabrica de;aranjuez;3;4.0;6500000;microempresarial;2017-02-10
3238;masculino;servicio;lavanderia;cabecera san cristobal;2;60.0;7500000;microempresarial;2018-06-20
3239;femenino;servicio;fabrica de helados;doce de octubre no.1;2;6.0;3500000;microempresarial;2018-02-20
3240;femenino;comercio;comidas rapidas;buenos aires;2;9.0;2000000;microempresarial;2018-04-09
3241;masculino;comercio;fabrica de calzado;campo valdes no. 1;3;4.0;5000000;microempresarial;2017-05-23
3242;femenino;servicio;peluqueria;carpinelo;1;1.0;3000000;microempresarial;2018-03-20
3243;masculino;comercio;tienda;san javier no.1;2;13.0;4000000;microempresarial;2017-07-11
3244;masculino;industria;sembrados;vrda. santa elena ;2;90.0;5000000;agropecuaria;2016-02-16
3245;femenino;comercio;comidas rapidas;barrio caicedo;2;9.0;7370000;microempresarial;2017-07-12
3246;masculino;servicio;recreativo educativo;tricentenario;3;5.0;7800000;microempresarial;2018-04-06
3247;femenino;comercio;papeleria;santa cruz;2;2.0;7300000;microempresarial;2017-09-27
3248;femenino;comercio;variedades;13 de noviembre;1;8.0;7370000;microempresarial;2017-07-11
3249;masculino;comercio;variedades;belen;3;16.0;73000000;microempresarial;2017-07-21
3250;masculino;agropecuaria;sembrados;cabecera san cristobal;2;60.0;14000000;agropecuaria;2017-07-26
3251;masculino;agropecuaria;viveros;cabecera san cristobal;2;60.0;2000000;microempresarial;2017-03-03
3252;masculino;comercio;bares;santo domingo savio ;1;1.0;3000000;microempresarial;2016-12-16
3253;femenino;comercio;papeleria;manrique central no. 1;2;4.0;5000000;microempresarial;2017-09-07
3254;femenino;servicio;cafe e internet;moravia;2;4.0;6890000;microempresarial;2016-09-14
3255;femenino;comercio;variedades;belen;2;16.0;7377000;microempresarial;2017-10-30
3257;femenino;servicio;peluqueria;campo valdes no. 1;3;4.0;6890000;microempresarial;2016-08-05
3258;masculino;industria;fabrica de;santo domingo savio ;2;1.0;4000000;microempresarial;2017-11-16
3260;femenino;industria;fabrica de;pablo vi;2;2.0;6890000;microempresarial;2016-12-28
3261;femenino;comercio;comidas rapidas;la avanzada;1;1.0;8280000;microempresarial;2019-02-13
3262;femenino;industria;fabrica de;san javier no.1;1;13.0;5000000;microempresarial;2018-07-06
3263;femenino;industria;fabrica de;santo domingo savio ;2;1.0;4000000;microempresarial;2016-03-08
3264;masculino;agropecuaria;fumigacion;cabecera san cristobal;2;60.0;2000000;microempresarial;2019-06-04
3265;femenino;comercio;almacen de ropa en;los alcazares;3;13.0;6800000;microempresarial;2016-10-19
3266;femenino;comercio;fabrica de alimentos;barrio caicedo;2;9.0;7800000;microempresarial;2018-07-17
3269;masculino;servicio;barberia;boyaca;3;5.0;7370000;microempresarial;2017-06-23
3270;masculino;servicio;variedades;villatina;1;8.0;4000000;microempresarial;2016-11-09
3271;masculino;comercio;comidas rapidas;buenos aires;3;9.0;7800000;microempresarial;2018-06-22
3273;masculino;servicio;mantenimiento en;el vergel;2;80.0;7800000;microempresarial;2018-02-13
3275;femenino;comercio;tienda;boyaca;3;5.0;7800000;microempresarial;2018-05-23
3276;femenino;industria;fabrica de;manrique central no. 2;3;3.0;4000000;microempresarial;2017-02-23
3277;masculino;comercio;tienda;cabecera san antonio ;3;80.0;4000000;microempresarial;2017-07-24
3278;masculino;industria;fabrica de;san javier no.1;1;13.0;5200000;microempresarial;2017-09-29
3279;masculino;comercio;miscelanea;campo valdes no. 1;3;4.0;5000000;microempresarial;2018-11-09
3280;femenino;servicio;barberia;popular;2;1.0;3000000;microempresarial;2019-06-21
3281;femenino;comercio;peluqueria;calasanz;2;12.0;7600000;microempresarial;2018-10-30
3282;femenino;comercio;almacen de ropa en;francisco antonio zea;3;5.0;2800000;microempresarial;2018-08-21
3283;femenino;comercio;variedades;manrique central no. 1;2;4.0;7800000;microempresarial;2018-12-03
3284;femenino;comercio;peluqueria;pablo vi;2;2.0;6000000;microempresarial;2018-01-25
3285;femenino;servicio;peluqueria;cordoba;3;7.0;6800000;microempresarial;2017-01-26
3286;femenino;servicio;comidas rapidas;santa cruz;2;2.0;6890000;microempresarial;2016-11-22
3287;femenino;servicio;panaderia;aranjuez;1;4.0;7377000;microempresarial;2017-02-17
3288;femenino;comercio;variedades;santa cruz;2;2.0;7300000;microempresarial;2017-05-23
3289;femenino;comercio;variedades;popular;2;1.0;7800000;microempresarial;2018-07-31
3290;femenino;comercio;fabrica de muebles;campo valdes no. 1;3;4.0;8000000;microempresarial;2019-01-28
